Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL,Console_ID,Publisher_ID,Developer_ID,Genre_ID
nintendo-3ds,Kingdom Hearts 3D Dream Drop Distance,2012-07-31,Everyone 10+,Square Enix,Square Enix,RPG,662248912400,32969,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kingdom-hearts-3d-dream-drop-distance,4,312,505,27
nintendo-3ds,Kingdom Hearts 3D Dream Drop Distance Limited Edition,2012-07-31,Unkown,Square Enix,Unkown,RPG,662248912417,32970,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kingdom-hearts-3d-dream-drop-distance-limited-edition,4,312,586,27
nintendo-3ds,Kirby's Extra Epic Yarn,2019-03-08,Everyone,Nintendo,Good-Feel,Platformer,045496745028,58053,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kirby's-extra-epic-yarn,4,241,198,25
nintendo-3ds,Kirby Battle Royale,2018-01-19,Everyone 10+,Nintendo,Unkown,Action & Adventure,045496591168,45224,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kirby-battle-royale,4,241,586,2
nintendo-3ds,Kirby Planet Robobot,2016-06-07,Everyone,Nintendo,HAL Laboratory,Platformer,045496743901,36665,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kirby-planet-robobot,4,241,210,25
nintendo-3ds,Kirby Triple Deluxe,2014-05-02,Everyone,Nintendo,HAL Laboratory,Platformer,045496742768,34841,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kirby-triple-deluxe,4,241,210,25
nintendo-3ds,Kung Fu Panda Showdown of the Legendary Legends,2015-12-01,Everyone,Little Orbit,Unkown,Action & Adventure,815403010613,36314,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kung-fu-panda-showdown-of-the-legendary-legends,4,189,586,2
nintendo-3ds,Lalaloopsy: Carnival of Friends,2012-09-25,Everyone,Activision,Unkown,Action & Adventure,047875767126,33238,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lalaloopsy-carnival-of-friends,4,19,586,2
nintendo-3ds,Langrisser Re:Incarnation Tensei,2016-04-19,Teen,Aksys,Unkown,RPG,853736006033,37215,Unkown,https://www.pricecharting.com/game/nintendo-3ds/langrisser-reincarnation-tensei,4,21,586,27
nintendo-3ds,Layton's Mystery Journey: Katrielle and the Millionaires' Conspiracy,2017-10-06,Everyone 10+,Nintendo,Unkown,Puzzle,045496744779,40299,Unkown,https://www.pricecharting.com/game/nintendo-3ds/layton's-mystery-journey-katrielle-and-the-millionaires'-conspiracy,4,241,586,26
nintendo-3ds,LBX: Little Battlers Experience,2015-08-21,Everyone 10+,Nintendo,Level-5,Fighting,045496743260,35874,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lbx-little-battlers-experience,4,241,294,14
nintendo-3ds,Legend of Korra: A New Era Begins,2014-10-28,Everyone 10+,Activision,Unkown,Strategy,047875770379,35233,Unkown,https://www.pricecharting.com/game/nintendo-3ds/legend-of-korra-a-new-era-begins,4,19,586,33
nintendo-3ds,Legend of Legacy,2015-10-13,Everyone 10+,Atlus,Unkown,RPG,Unkown,36126,Unkown,https://www.pricecharting.com/game/nintendo-3ds/legend-of-legacy,4,39,586,27
nintendo-3ds,Legend of Legacy Launch Edition,2015-10-13,Teen,Unkown,Unkown,RPG,730865300228,37781,Unkown,https://www.pricecharting.com/game/nintendo-3ds/legend-of-legacy-launch-edition,4,368,586,27
nintendo-3ds,Legends of Oz Dorothy's Return,2014-05-01,Everyone,Game Mill,Unkown,Action & Adventure,834656090234,36981,Unkown,https://www.pricecharting.com/game/nintendo-3ds/legends-of-oz-dorothy's-return,4,124,586,2
nintendo-3ds,LEGO Batman 2,2012-06-19,Everyone 10+,Warner Bros,TT Fusion,Action & Adventure,883929242580,32855,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-batman-2,4,385,533,2
nintendo-3ds,LEGO Batman 3: Beyond Gotham,2014-11-11,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929427413,35302,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-batman-3-beyond-gotham,4,385,586,2
nintendo-3ds,LEGO City Undercover: The Chase Begins,2013-04-21,Everyone 10+,Nintendo,Unkown,Action & Adventure,045496742317,33995,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-city-undercover-the-chase-begins,4,241,586,2
nintendo-3ds,LEGO Friends,2013-11-12,Everyone,Warner Bros,Unkown,Action & Adventure,883929331079,34535,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-friends,4,385,586,2
nintendo-3ds,LEGO Harry Potter Years 5-7,2011-11-11,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929186181,32121,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-harry-potter-years-5-7,4,385,586,2
nintendo-3ds,LEGO Jurassic World,2015-06-09,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929472857,35781,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-jurassic-world,4,385,586,2
nintendo-3ds,LEGO Legends of Chima: Laval's Journey,2013-06-25,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929319626,34088,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-legends-of-chima-laval's-journey,4,385,586,2
nintendo-3ds,LEGO Lord Of The Rings,2012-10-30,Everyone 10+,Warner Bros,TT Fusion,Action & Adventure,883929248513,33242,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-lord-of-the-rings,4,385,533,2
nintendo-3ds,LEGO Marvel's Avengers,2016-01-26,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929474189,36408,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-marvel's-avengers,4,385,586,2
nintendo-3ds,LEGO Marvel Super Heroes: Universe in Peril,2013-10-22,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929319800,34437,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-marvel-super-heroes-universe-in-peril,4,385,586,2
nintendo-3ds,LEGO Movie Videogame,2014-02-07,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929375288,34673,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-movie-videogame,4,385,586,2
nintendo-3ds,LEGO Ninjago: Nindroids,2014-07-29,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929418879,34982,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-ninjago-nindroids,4,385,586,2
nintendo-3ds,LEGO Ninjago: Shadow of Ronin,2015-03-24,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929468584,35647,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-ninjago-shadow-of-ronin,4,385,586,2
nintendo-3ds,LEGO Pirates of the Caribbean: The Video Game,2011-05-10,Everyone 10+,Disney,Unkown,Action & Adventure,712725021177,31414,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-pirates-of-the-caribbean-the-video-game,4,91,586,2
nintendo-3ds,LEGO Star Wars III: The Clone Wars,2011-03-27,Everyone 10+,LucasArts,Unkown,Action & Adventure,023272342654,31109,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-star-wars-iii-the-clone-wars,4,191,586,2
nintendo-3ds,LEGO Star Wars The Force Awakens,2016-06-28,Everyone 10+,Warner Bros,TT Games,Action & Adventure,883929531776,36686,"The Force is strong with this one…
The No. 1 LEGO® videogame franchise triumphantly returns with a fun-filled, humorous journey based on the blockbuster Star Wars film. Play as Rey, Finn, Poe, BB-8, Kylo Ren, Han Solo, and the rest of your favorite characters from the movie!

In LEGO Star Wars: The Force Awakens, players relive the epic action from the blockbuster film Star Wars: The Force Awakens, retold through the clever and witty LEGO lens. The game will also feature exclusive playable content that bridges the story gap between Star Wars Episode VI: Return of the Jedi and Star Wars: The Force Awakens.

LEGO Star Wars: The Force Awakens also introduces Multi-Builds and Blaster Battles to the LEGO videogame universe. With Multi-Builds, use available LEGO bricks to open up new paths, then break them apart and re-build them again to open up another! And another! During Blaster Battles, use your surroundings as cover to stand against the First Order.",https://www.pricecharting.com/game/nintendo-3ds/lego-star-wars-the-force-awakens,4,385,534,2
nintendo-3ds,LEGO The Hobbit,2014-04-08,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929399314,34802,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-the-hobbit,4,385,586,2
nintendo-3ds,Let's Ride: Best of Breed,2012-03-20,Everyone,THQ,Unkown,Action & Adventure,755142330002,32657,Unkown,https://www.pricecharting.com/game/nintendo-3ds/let's-ride-best-of-breed,4,327,586,2
nintendo-3ds,Lord of Magna: Maiden Heaven,2015-06-02,Teen,Xseed,Unkown,RPG,853466001797,35767,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lord-of-magna-maiden-heaven,4,395,586,27
nintendo-3ds,Lord of Magna: Maiden Heaven Limited Edition,2015-06-02,Teen,Unkown,Unkown,RPG,853466001742,37782,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lord-of-magna-maiden-heaven-limited-edition,4,368,586,27
nintendo-3ds,Luigi's Mansion,2018-10-13,Everyone,Nintendo,Grezzo,Action & Adventure,045496745066,52146,Unkown,https://www.pricecharting.com/game/nintendo-3ds/luigi's-mansion,4,241,207,2
nintendo-3ds,Luigi's Mansion: Dark Moon,2013-03-24,Everyone,Nintendo,Next Level Games,Action & Adventure,045496742157,33937,Unkown,https://www.pricecharting.com/game/nintendo-3ds/luigi's-mansion-dark-moon,4,241,354,2
nintendo-3ds,Madagascar 3,2012-06-05,Everyone,D3 Publisher,Unkown,Action & Adventure,879278360044,32808,Unkown,https://www.pricecharting.com/game/nintendo-3ds/madagascar-3,4,80,586,2
nintendo-3ds,Madden NFL Football,2011-03-22,Everyone,Electronic Arts,EA Sports,Football,014633194661,31634,Unkown,https://www.pricecharting.com/game/nintendo-3ds/madden-nfl-football,4,100,156,15
nintendo-3ds,Mahjong 3D: Warriors of the Emperor,2012-09-25,Everyone,Unkown,Unkown,Puzzle,857398003065,50105,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mahjong-3d-warriors-of-the-emperor,4,368,586,26
nintendo-3ds,Mahjong Cub3d,2011-10-11,Everyone,Atlus,Unkown,Puzzle,730865300013,32868,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mahjong-cub3d,4,39,586,26
nintendo-3ds,Mario & Luigi: Bowser's Inside Story + Bowser Jr's Journey,2019-01-11,Everyone,Nintendo,Alphadream,RPG,045496745042,54389,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-luigi-bowser's-inside-story-+-bowser-jr's-journey,4,241,33,27
nintendo-3ds,Mario & Luigi: Paper Jam,2016-01-23,Everyone,Nintendo,Alphadream Corporation,RPG,045496743598,36415,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-luigi-paper-jam,4,241,34,27
nintendo-3ds,Mario & Luigi: Superstar Saga + Bowser's Minions,2017-10-06,Everyone,Nintendo,Alphadream Corporation,RPG,045496591243,40237,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-luigi-superstar-saga-+-bowser's-minions,4,241,34,27
nintendo-3ds,Mario & Sonic at the London 2012 Olympic Games,2012-02-14,Everyone,Nintendo,Unkown,Sports,010086611069,32492,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-sonic-at-the-london-2012-olympic-games,4,241,586,32
nintendo-3ds,Mario & Sonic at the Rio 2016 Olympic Games,2016-06-24,Everyone 10+,Nintendo,Unkown,Sports,045496743628,36676,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-sonic-at-the-rio-2016-olympic-games,4,241,586,32
nintendo-3ds,Mario and Luigi: Dream Team,2013-08-11,Everyone 10+,Nintendo,Alphadream Corporation,RPG,045496742461,34157,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-and-luigi-dream-team,4,241,34,27
nintendo-3ds,Mario Golf: World Tour,2014-05-02,Everyone,Nintendo,Camelot Software,Golf,045496742447,34842,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-golf-world-tour,4,241,105,16
nintendo-3ds,Mario Kart 7,2011-12-04,Everyone,Nintendo,"Nintendo EAD, Retro Studios",Racing,045496741747,32384,"As with previous games in the Mario Kart series, players participate in racing on various Mario-themed tracks, playing as one of seventeen different Mario characters. While racing, the players make use of power-up items that either assist their character or hinder opposing characters. New additions to the game include hang-gliding attachments for karts, the ability to drive underwater, the ability to drive in first person, and the ability to fully customize the vehicles' builds.[2]

The game supports both local and online multiplayer for up to eight players. It was released to positive reviews with praise for the new additions, tracks and gameplay although the limited single player modes (such as the removal of the customizable Versus mode), item balancing and difficulty curve received criticism. Mario Kart 7 was the second 3DS game to sell over five million units, following Super Mario 3D Land.

A Nintendo eShop version was released in 2012. By December 2019, it had sold over 18 million copies worldwide, making it the 3DS's best-selling game.",https://www.pricecharting.com/game/nintendo-3ds/mario-kart-7,4,241,363,28
nintendo-3ds,Mario Party Island Tour,2013-11-22,Everyone,Nintendo,NDcube,Party,045496742553,34614,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-party-island-tour,4,241,341,23
nintendo-3ds,Mario Party Star Rush,2016-11-04,Everyone,Nintendo,Unkown,Party,045496744182,37093,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-party-star-rush,4,241,586,23
nintendo-3ds,Mario Party: The Top 100,2017-11-10,Everyone,Nintendo,Unkown,Party,045496744847,40473,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-party-the-top-100,4,241,586,23
nintendo-3ds,Mario Sports Superstars,2017-03-24,Everyone,Nintendo,Unkown,Sports,045496744496,37352,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-sports-superstars,4,241,586,32
nintendo-3ds,Mario Tennis Open,2012-05-20,Everyone,Nintendo,Camelot Software Planning,Sports,045496741983,32762,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-tennis-open,4,241,106,32
nintendo-3ds,Marvel Super Hero Squad: The Infinity Gauntlet,2011-10-11,Everyone 10+,THQ,Unkown,Action & Adventure,785138330600,32869,Unkown,https://www.pricecharting.com/game/nintendo-3ds/marvel-super-hero-squad-the-infinity-gauntlet,4,327,586,2
nintendo-3ds,Mega Man Legacy Collection,2016-02-23,Unkown,Capcom,Unkown,Compilation,013388305230,36447,"Mega Man® Legacy Collection is a celebration of the 8-bit history of Capcom’s iconic Blue Bomber. The game features faithful reproductions of the series’ origins with the original six Mega Man® games, plus new ways to experience the classic games with Museum Mode and Challenge Mode.",https://www.pricecharting.com/game/nintendo-3ds/mega-man-legacy-collection,4,68,586,9
nintendo-3ds,Mega Man Legacy Collection Collector's Edition,2016-02-23,Everyone,Capcom,Digital Eclipse Software,Compilation,013388305247,36449,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mega-man-legacy-collection-collector's-edition,4,68,145,9
nintendo-3ds,Metal Gear Solid 3D: Snake Eater,2012-02-21,Mature,Konami,Unkown,Action & Adventure,083717241911,32518,"From the critically acclaimed director, Hideo Kojima, a new 3D experience re-imagined from one of the most popular Metal Gear Solid titles from the past, comes METAL GEAR SOLID SNAKE EATER 3D.

In the aftermath of the Second World War, the world was torn in two between East and West. It was the beginning of a new era- the Cold War.

October 16, 1962. The President of the United States received word that the Soviet Union had deployed nuclear missiles in Cuba. The world trembled in fear as the prospect of nuclear war loomed ever closer. After days of tense negotiations, the Soviets finally agreed on the 28th to withdraw their missiles from Cuban soil. With the resolution of this incident, later to be known as the Cuban Missile Crisis, it seemed that humanity had survived yet another threat to its existence.

However, there was a secret condition in the deal that put an end to the crisis. Nokolai Stepanovich Sokolov, a Soviet scientist who had defected to the West, was to be sent back to the Soviet Union. The U.S. government agreed to this stipulation, and returned Sokolov back to his native land. Little did they know that Sokolov was to be the designer of a nightmarish weapon. Now, with Sokolov back in their hands, the Soviets are ready to resume its development. If this weapon is completed, it will mark the beginning of a new age of fear.

August 1964. Realizing at last the urgency of the situation, the CIA forms a plan to recapture Sokolov. They dispatch the covert FOX unit to Sokolov's research facility, located to the south of the great Soviet fortress of Groznyj Grad. Led by former SAS member Major Zero, FOX is a next-generation special-forces unit that operates both as a specialized combat group and as a covert intelligence outfit. The FOX unit's modus operandi is to send a single agent, backed by radio support from afar, into enemy territory to carry out solo sneaking missions.

August 24. A lone soldier swoops down from out of the blue. The man's code name is Naked Snake.",https://www.pricecharting.com/game/nintendo-3ds/metal-gear-solid-3d-snake-eater,4,178,586,2
nintendo-3ds,Metroid Prime Federation Force,2016-08-19,Teen,Nintendo,Next Level Games,FPS,045496743888,36755,Unkown,https://www.pricecharting.com/game/nintendo-3ds/metroid-prime-federation-force,4,241,354,13
nintendo-3ds,Metroid Samus Returns,2017-09-15,Everyone 10+,Nintendo,MercurySteam/Nintendo EPD,Action & Adventure,045496591229,39631,Unkown,https://www.pricecharting.com/game/nintendo-3ds/metroid-samus-returns,4,241,320,2
nintendo-3ds,Michael Jackson: The Experience,2011-11-08,Everyone 10+,Ubisoft,Unkown,Simulation,008888156291,32125,Unkown,https://www.pricecharting.com/game/nintendo-3ds/michael-jackson-the-experience,4,362,586,30
nintendo-3ds,Miitopia,2017-07-28,Everyone,Nintendo,Nintendo EPD,RPG,045496744700,38067,Unkown,https://www.pricecharting.com/game/nintendo-3ds/miitopia,4,241,364,27
nintendo-3ds,Minecraft New Nintendo 3DS Edition,2017-11-10,Everyone 10+,Mojang,Other Ocean,Other,045496904517,40472,"Create. Explore. Survive.
Minecraft is a game about placing blocks and going on adventures.

Only playable on the New Nintendo 3DS series.

Explore randomly‐generated worlds and build amazing things from the simplest of homes to the grandest of castles. Play in Creative Mode with unlimited resources or mine deep into the world in survival mode, crafting weapons and armor to fend off the dangerous mobs.

Create and explore your very own world where the only limit is what you can imagine.
Includes five skin packs and two texture packs to customize your gameplay!
Use the touch screen to check your map or manage your inventory!",https://www.pricecharting.com/game/nintendo-3ds/minecraft-new-nintendo-3ds-edition,4,222,391,22
nintendo-3ds,Moco Moco Friends,2015-11-17,Everyone,Aksys,Unkown,RPG,853736006002,36296,Unkown,https://www.pricecharting.com/game/nintendo-3ds/moco-moco-friends,4,21,586,27
nintendo-3ds,Monster 4x4,2012-10-09,Everyone,Ubisoft,Unkown,Sports,008888167174,33163,Unkown,https://www.pricecharting.com/game/nintendo-3ds/monster-4x4,4,362,586,32
